location,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Cloud Cover Total,Sunshine Duration,Shortwave Radiation
unit,°C,%,%,min,W/m²
level,2 m elevation corrected,2 m,sfc,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Cloud Cover Total,Basel Sunshine Duration,Basel Shortwave Radiation
20220117T0600,0.77024543,89.35931,73.0,0.0,0.0
20220117T0700,0.6802454,89.54763,63.0,0.0,0.0
20220117T0800,-0.0697546,91.14165,71.0,0.0,0.0
20220117T0900,0.41024542,90.38253,80.0,7.3450346,9.0
20220117T1000,1.7202454,86.75017,91.0,1.9148934,66.0
20220117T1100,2.6002455,83.381004,87.0,4.468085,59.0
20220117T1200,3.7602453,80.102196,87.0,4.468085,116.0
20220117T1300,4.5902452,77.94728,85.0,5.7446804,130.0
20220117T1400,5.5102453,74.69229,81.0,8.297872,118.0
20220117T1500,5.9102454,73.22135,86.0,5.1063824,113.0
20220117T1600,5.770245,74.74191,86.0,5.1063824,62.0
20220117T1700,4.5802455,81.92911,89.0,3.191489,21.0
20220117T1800,4.790245,80.73078,86.0,0.8496453,0.0
20220117T1900,3.6702452,85.3014,82.0,0.0,0.0
20220117T2000,3.2502456,86.93078,91.0,0.0,0.0
20220117T2100,2.9602456,87.71939,89.0,0.0,0.0
20220117T2200,2.3802454,89.65183,93.0,0.0,0.0
20220117T2300,2.3202453,90.62714,88.0,0.0,0.0
20220118T0000,1.3802454,92.88361,83.0,0.0,0.0
20220118T0100,1.0402454,93.53877,80.0,0.0,0.0
20220118T0200,0.7802454,94.55202,78.0,0.0,0.0
20220118T0300,0.5602454,94.81526,80.0,0.0,0.0
20220118T0400,0.6802454,94.54562,82.0,0.0,0.0
20220118T0500,0.64024544,94.543076,83.0,0.0,0.0
20220118T0600,0.6902454,94.68469,82.0,0.0,0.0
20220118T0700,0.6902454,94.33896,76.0,0.0,0.0
20220118T0800,0.89024544,94.21425,58.0,0.0,0.0
20220118T0900,1.4302454,93.49822,35.0,31.435282,13.0
20220118T1000,2.5702453,92.30315,44.0,31.914892,83.0
20220118T1100,3.7902455,90.49851,35.0,37.659573,154.0
20220118T1200,4.6202455,87.33682,42.0,33.19149,199.0
20220118T1300,5.630245,80.398796,53.0,26.170214,271.0
20220118T1400,5.9302454,75.69257,32.0,39.57447,213.0
20220118T1500,6.0602455,74.42126,25.0,44.04255,204.0
20220118T1600,5.610245,75.415535,33.0,38.93617,143.0
20220118T1700,3.8502455,77.874985,26.0,43.404255,44.0
20220118T1800,3.1402454,80.2945,27.0,8.113652,0.0
20220118T1900,2.6002455,81.09433,18.0,0.0,0.0
20220118T2000,1.7802454,83.386444,11.0,0.0,0.0
20220118T2100,1.2102454,84.04615,5.0,0.0,0.0
20220118T2200,1.3902454,83.7001,5.0,0.0,0.0
20220118T2300,0.9002454,85.76006,14.0,0.0,0.0
20220119T0000,0.9302454,86.84646,24.0,0.0,0.0
20220119T0100,1.2102454,85.86297,37.0,0.0,0.0
20220119T0200,0.5902454,88.22757,46.0,0.0,0.0
20220119T0300,0.3202454,90.04107,53.0,0.0,0.0
20220119T0400,-0.029754579,91.28013,55.0,0.0,0.0
20220119T0500,0.2802454,90.57028,42.0,0.0,0.0
20220119T0600,0.020245433,90.61251,29.0,0.0,0.0
20220119T0700,0.2102454,91.167076,19.0,0.0,0.0
20220119T0800,-0.04975462,91.81947,10.0,0.0,0.0
20220119T0900,-0.1397546,91.40532,4.0,48.68617,20.0
20220119T1000,1.2902454,87.01757,17.0,49.148937,114.0
20220119T1100,2.3202453,83.46335,72.0,14.042552,204.0
20220119T1200,2.8302455,83.17055,87.0,4.468085,278.0
20220119T1300,3.3102455,81.32343,89.0,3.191489,289.0
20220119T1400,3.6002455,80.48537,87.0,4.468085,271.0
20220119T1500,3.4302454,80.57561,77.0,10.851063,198.0
20220119T1600,3.3702455,79.45715,74.0,12.765956,129.0
20220119T1700,3.3502455,78.41561,90.0,2.5531912,30.0
20220119T1800,3.3502455,76.65568,86.0,1.0879432,0.0
20220119T1900,3.3102455,75.47578,91.0,0.0,0.0
20220119T2000,3.0502453,76.54421,91.0,0.0,0.0
20220119T2100,2.8902454,78.10614,89.0,0.0,0.0
20220119T2200,2.8502455,78.09913,96.0,0.0,0.0
20220119T2300,2.6902456,78.47393,84.0,0.0,0.0
20220120T0000,2.6102452,79.44677,80.0,0.0,0.0
20220120T0100,2.7502456,80.349144,98.0,0.0,0.0
20220120T0200,2.5702453,82.82996,98.0,0.0,0.0
20220120T0300,2.4202454,86.1404,98.0,0.0,0.0
20220120T0400,2.1802454,90.54862,99.0,0.0,0.0
20220120T0500,2.0702453,92.935196,100.0,0.0,0.0
20220120T0600,2.0602455,92.86711,96.0,0.0,0.0
20220120T0700,1.9202454,93.1941,97.0,0.0,0.0
20220120T0800,1.9602454,92.05446,88.0,0.0,0.0
20220120T0900,2.0502453,91.46228,96.0,0.0,9.0
20220120T1000,2.6002455,90.12911,88.0,3.8297868,39.0
20220120T1100,3.1202455,90.17772,73.0,13.404254,76.0
20220120T1200,4.2402453,81.17164,62.0,20.425533,153.0
20220120T1300,4.860245,74.62156,69.0,15.957448,163.0
20220120T1400,5.2002454,72.761505,59.0,22.340425,182.0
20220120T1500,5.1202455,73.16951,59.0,22.340425,144.0
20220120T1600,4.5702453,76.82157,79.0,9.574467,71.0
20220120T1700,3.6302452,80.9009,76.0,11.489361,36.0
20220120T1800,3.0302453,83.07795,59.0,5.29344,0.0
20220120T1900,2.8502455,85.32058,60.0,0.0,0.0
20220120T2000,1.9302454,84.207825,49.0,0.0,0.0
20220120T2100,1.6202455,84.41313,51.0,0.0,0.0
20220120T2200,1.0102454,82.11118,54.0,0.0,0.0
20220120T2300,-0.1897546,83.78519,51.0,0.0,0.0
20220121T0000,-0.1997546,84.79093,50.0,0.0,0.0
20220121T0100,0.7402454,83.48344,40.0,0.0,0.0
20220121T0200,1.0102454,83.89395,16.0,0.0,0.0
20220121T0300,0.030245423,88.3611,4.0,0.0,0.0
20220121T0400,0.23024541,88.448784,15.0,0.0,0.0
20220121T0500,0.34024543,89.051315,30.0,0.0,0.0
20220121T0600,-0.27975458,90.92018,48.0,0.0,0.0
20220121T0700,-0.5897546,90.823685,88.0,0.0,0.0
20220121T0800,-0.88975465,90.457664,76.0,0.0,0.0
20220121T0900,-0.5497546,89.553825,67.0,15.09415,18.0
20220121T1000,0.7202454,87.52899,66.0,17.872341,89.0
20220121T1100,1.8502454,78.85068,44.0,31.914892,133.0
20220121T1200,2.5702453,72.8099,62.0,20.425533,204.0
20220121T1300,3.1402454,66.711136,81.0,8.297872,221.0
20220121T1400,3.5102453,61.804752,78.0,10.212765,181.0
20220121T1500,3.6202455,60.138832,84.0,6.382978,171.0
20220121T1600,3.4902453,61.0612,75.0,12.127658,101.0
20220121T1700,2.4502454,66.7958,68.0,16.595745,40.0
20220121T1800,1.5702454,72.00516,67.0,4.514362,0.0
20220121T1900,1.6002454,73.04305,58.0,0.0,0.0
20220121T2000,1.0502454,76.96984,93.0,0.0,0.0
20220121T2100,0.9102454,78.21879,14.0,0.0,0.0
20220121T2200,0.6802454,79.82986,15.0,0.0,0.0
20220121T2300,0.52024543,81.003075,79.0,0.0,0.0
20220122T0000,0.7202454,81.15601,91.0,0.0,0.0
20220122T0100,0.52024543,81.30562,97.0,0.0,0.0
20220122T0200,-0.1897546,83.47264,89.0,0.0,0.0
20220122T0300,-0.3097546,83.956055,90.0,0.0,0.0
20220122T0400,-0.39975458,85.01726,89.0,0.0,0.0
20220122T0500,-0.34975457,85.024055,96.0,0.0,0.0
20220122T0600,-0.40975457,84.88889,89.0,0.0,0.0
20220122T0700,-0.15975457,83.852135,84.0,0.0,0.0
20220122T0800,0.3002454,82.06295,85.0,0.0,0.0
20220122T0900,0.4202454,82.57216,76.0,10.251063,15.0
20220122T1000,1.2302454,80.21937,78.0,10.212765,65.0
20220122T1100,2.3502455,75.68268,81.0,8.297872,172.0
20220122T1200,3.5202456,72.630226,76.0,11.489361,198.0
20220122T1300,4.5302453,69.501854,81.0,8.297872,254.0
20220122T1400,5.250245,67.01136,81.0,8.297872,238.0
20220122T1500,5.440245,66.66393,57.0,23.617023,177.0
20220122T1600,5.5502453,65.816246,69.0,15.957448,116.0
20220122T1700,4.960245,68.13382,57.0,23.617023,40.0
20220122T1800,3.4402456,75.55597,55.0,7.143085,1.0
20220122T1900,1.0402454,85.33609,61.0,0.0,0.0
20220122T2000,0.4902454,88.151276,52.0,0.0,0.0
20220122T2100,-0.019754589,90.67575,57.0,0.0,0.0
20220122T2200,-0.98975456,92.76719,59.0,0.0,0.0
20220122T2300,-0.5797546,92.59389,48.0,0.0,0.0
20220123T0000,-0.8497546,94.09589,50.0,0.0,0.0
20220123T0100,-0.8097546,94.30815,60.0,0.0,0.0
20220123T0200,-0.9597546,94.788826,60.0,0.0,0.0
20220123T0300,-1.1597546,95.1991,62.0,0.0,0.0
20220123T0400,-1.2597545,95.47621,69.0,0.0,0.0
20220123T0500,-1.2897546,95.54538,72.0,0.0,0.0
20220123T0600,-1.3397546,95.68454,82.0,0.0,0.0
20220123T0700,-0.7097546,95.57944,66.0,0.0,0.0
20220123T0800,-0.76975465,95.50528,63.0,0.0,0.0
20220123T0900,0.2402454,93.82544,55.0,22.611702,16.0
20220123T1000,1.0502454,92.58744,40.0,34.468082,89.0
20220123T1100,2.5502453,88.12064,32.0,39.57447,187.0
20220123T1200,3.7102456,85.55316,22.0,45.95745,275.0
20220123T1300,4.710245,79.33268,12.0,52.340427,333.0
20220123T1400,5.5902452,72.31457,8.0,54.893616,323.0
20220123T1500,5.9902453,69.974686,15.0,50.425533,241.0
20220123T1600,5.6402454,73.00885,21.0,46.595745,152.0
20220123T1700,3.4502454,77.52066,12.0,52.340427,59.0
20220123T1800,2.4002454,79.82155,16.0,15.517022,1.0
20220123T1900,1.7402455,82.10108,17.0,0.0,0.0
20220123T2000,0.9102454,84.37795,17.0,0.0,0.0
20220123T2100,0.00024539232,86.79751,14.0,0.0,0.0
20220123T2200,-0.2697546,87.08792,9.0,0.0,0.0
20220123T2300,-0.8497546,87.2127,12.0,0.0,0.0
20220124T0000,-1.0497546,88.305244,15.0,0.0,0.0
20220124T0100,-1.4297546,88.66012,25.0,0.0,0.0
20220124T0200,-1.6097547,89.17418,31.0,0.0,0.0
20220124T0300,-1.4197546,90.47323,26.0,0.0,0.0
20220124T0400,-1.6997546,90.17448,32.0,0.0,0.0
20220124T0500,-1.8697547,90.0895,25.0,0.0,0.0
20220124T0600,-1.9297546,89.610245,26.0,0.0,0.0
20220124T0700,-1.8897547,89.479744,26.0,0.0,0.0
20220124T0800,-1.6297547,89.038155,27.0,0.0,0.0
20220124T0900,-0.73975456,86.96564,22.0,42.485107,22.0
20220124T1000,0.4302454,85.76296,8.0,54.893616,111.0
20220124T1100,1.5802454,81.713974,61.0,21.063831,220.0
20220124T1200,2.5802455,78.45484,11.0,52.97872,313.0
20220124T1300,3.2902455,75.86109,8.0,54.893616,353.0
20220124T1400,4.0102453,73.69732,5.0,56.808514,348.0
20220124T1500,4.4402456,72.87238,5.0,56.808514,289.0
20220124T1600,4.2602453,78.00317,4.0,57.44681,185.0
20220124T1700,5.3102455,68.76426,2.0,58.723404,67.0
20220124T1800,3.8502455,75.96612,5.0,19.10975,1.0
20220124T1900,0.5302454,85.83944,1.0,0.0,0.0
20220124T2000,-0.40975457,89.037346,1.0,0.0,0.0
20220124T2100,-0.65975463,90.01015,2.0,0.0,0.0
20220124T2200,-0.63975465,89.811455,1.0,0.0,0.0
20220124T2300,-0.3897546,88.31406,8.0,0.0,0.0
20220125T0000,-0.5697546,87.31168,12.0,0.0,0.0
20220125T0100,-0.98975456,88.31207,15.0,0.0,0.0
20220125T0200,-1.4997545,90.05962,20.0,0.0,0.0
20220125T0300,-1.7397546,90.23816,19.0,0.0,0.0
20220125T0400,-1.8697547,90.90534,56.0,0.0,0.0
20220125T0500,-2.0997548,91.70699,63.0,0.0,0.0
20220125T0600,-2.0897546,92.05308,23.0,0.0,0.0
20220125T0700,-2.3697548,92.72369,6.0,0.0,0.0
20220125T0800,-2.5797548,93.54802,3.0,0.0,0.0
20220125T0900,-1.6097547,92.44,1.0,55.83298,26.0
20220125T1000,0.11024541,91.15803,2.0,58.723404,133.0
20220125T1100,0.64024544,88.42862,20.0,47.234047,250.0
20220125T1200,2.1202455,82.09824,2.0,58.723404,337.0
20220125T1300,3.4702454,77.12813,1.0,59.361702,371.0
20220125T1400,4.610245,71.90202,2.0,58.723404,360.0
20220125T1500,5.1802454,72.1254,1.0,59.361702,293.0
20220125T1600,5.6002455,69.1308,0.0,60.0,189.0
20220125T1700,4.2902455,76.380936,1.0,59.361702,71.0
20220125T1800,2.0402455,83.85315,0.0,21.683332,2.0
20220125T1900,0.2502454,89.63604,0.0,0.0,0.0
20220125T2000,-1.0397546,93.03956,0.0,0.0,0.0
20220125T2100,-1.0697546,93.24503,0.0,0.0,0.0
20220125T2200,-1.5297545,93.13985,0.0,0.0,0.0
20220125T2300,-1.2897546,92.122536,1.0,0.0,0.0
20220126T0000,-1.6097547,92.026054,0.0,0.0,0.0
20220126T0100,-1.9797546,92.339455,1.0,0.0,0.0
20220126T0200,-2.2897544,92.45182,0.0,0.0,0.0
20220126T0300,-2.5497546,92.1513,0.0,0.0,0.0
20220126T0400,-2.7897544,92.269455,1.0,0.0,0.0
20220126T0500,-2.6697545,91.9323,4.0,0.0,0.0
20220126T0600,-2.7297544,91.85749,8.0,0.0,0.0
20220126T0700,-2.6197548,91.72884,16.0,0.0,0.0
20220126T0800,-2.8297548,92.965576,12.0,0.0,0.0
20220126T0900,-1.9297546,92.482315,16.0,47.768085,30.0
20220126T1000,-0.76975465,90.941864,25.0,44.04255,142.0
20220126T1100,-0.5897546,91.56858,90.0,2.5531912,258.0
20220126T1200,0.00024539232,87.63958,79.0,9.574467,338.0
20220126T1300,0.7102454,85.29267,47.0,30.0,383.0
20220126T1400,1.3702455,83.02048,33.0,38.93617,374.0
20220126T1500,1.8402454,80.91454,26.0,43.404255,309.0
20220126T1600,2.0402455,86.53514,13.0,51.70213,200.0
20220126T1700,2.7002454,83.212715,14.0,51.06383,73.0
20220126T1800,1.6502454,87.50774,15.0,19.511879,2.0
20220126T1900,0.8702454,91.628555,13.0,0.0,0.0
20220126T2000,-0.16975462,92.42187,15.0,0.0,0.0
20220126T2100,-1.1097546,93.172615,12.0,0.0,0.0
20220126T2200,-1.9697546,94.29805,15.0,0.0,0.0
20220126T2300,-1.6097547,92.44,64.0,0.0,0.0
20220127T0000,-1.7797545,93.46912,47.0,0.0,0.0
20220127T0100,-2.5597544,93.268234,30.0,0.0,0.0
20220127T0200,-2.9097548,94.01789,23.400002,0.0,0.0
20220127T0300,-3.0797548,94.005264,27.000002,0.0,0.0
20220127T0400,-3.2697544,94.20472,28.0,0.0,0.0
20220127T0500,-3.2697544,94.06223,27.000002,0.0,0.0
20220127T0600,-3.3397546,92.92337,27.6,0.0,0.0
20220127T0700,-3.1397548,92.16885,39.0,0.0,0.0
20220127T0800,-3.8297548,93.87727,28.800001,0.0,0.0
20220127T0900,-2.4597545,91.32928,37.0,35.61489,30.0
20220127T1000,-1.6697546,90.17752,32.0,39.57447,133.0
20220127T1100,-1.6297547,87.051674,64.0,19.148937,219.0
20220127T1200,-1.0597546,81.78803,32.0,39.57447,301.0
20220127T1300,-0.3897546,78.81211,31.0,40.212765,357.0
20220127T1400,0.5602454,76.074936,24.0,44.68085,361.0
20220127T1500,1.2202454,75.29562,32.0,39.57447,271.0
20220127T1600,1.5902454,77.41422,39.0,35.106384,175.0
20220127T1700,0.4402454,85.51025,48.0,29.361702,65.0
20220127T1800,0.3602454,86.07254,57.0,9.748582,2.0
20220127T1900,0.3102454,85.93855,65.0,0.0,0.0
20220127T2000,0.030245423,87.57807,77.0,0.0,0.0
20220127T2100,0.5402454,86.0954,100.0,0.0,0.0
20220127T2200,1.0702454,86.67162,100.0,0.0,0.0
20220127T2300,1.3202454,90.46886,99.0,0.0,0.0
20220128T0000,1.4402454,92.955826,98.0,0.0,0.0
20220128T0100,1.3802454,94.45232,97.0,0.0,0.0
20220128T0200,1.4202454,93.77017,92.0,0.0,0.0
20220128T0300,1.3302454,94.31176,96.0,0.0,0.0
20220128T0400,1.4402454,94.18175,84.0,0.0,0.0
20220128T0500,1.3302454,93.42305,88.0,0.0,0.0
20220128T0600,1.1302454,93.408714,92.0,0.0,0.0
20220128T0700,1.3902454,92.8167,88.0,0.0,0.0
20220128T0800,1.4002454,93.22411,79.0,0.0,0.0
20220128T0900,1.0802454,93.7467,84.0,6.370567,21.0
20220128T1000,1.7002454,92.1674,96.0,0.0,101.0
20220128T1100,2.6802454,92.17857,82.0,7.6595736,181.0
20220128T1200,3.6102452,90.93797,86.0,5.1063824,226.0
20220128T1300,4.360245,89.90533,94.0,0.0,228.0
20220128T1400,5.130245,85.361786,92.0,1.2765956,211.0
20220128T1500,5.6002455,79.87762,50.0,28.085108,204.0
20220128T1600,5.650245,79.828384,20.0,47.234047,144.0
20220128T1700,4.670245,83.30884,54.0,25.531916,58.0
20220128T1800,4.3402452,83.985466,68.0,7.274469,3.0
20220128T1900,3.9102454,84.77974,40.0,0.0,0.0
20220128T2000,3.4002452,86.82265,79.0,0.0,0.0
20220128T2100,2.3202453,89.51582,71.0,0.0,0.0
20220128T2200,1.3302454,92.137474,92.0,0.0,0.0
20220128T2300,0.6202454,93.166595,93.0,0.0,0.0
20220129T0000,0.00024539232,93.326004,96.0,0.0,0.0
20220129T0100,-0.05975461,92.49907,91.0,0.0,0.0
20220129T0200,-0.73975456,93.89463,24.0,0.0,0.0
20220129T0300,-0.77975464,95.08159,56.0,0.0,0.0
20220129T0400,-0.29975462,94.27307,56.0,0.0,0.0
20220129T0500,-0.2597546,94.76371,22.0,0.0,0.0
20220129T0600,-0.39975458,93.64154,35.0,0.0,0.0
20220129T0700,-0.40975457,94.05695,50.0,0.0,0.0
20220129T0800,0.070245415,95.624115,69.0,0.26152486,0.0
20220129T0900,0.5002454,93.912476,74.0,12.765956,25.0
20220129T1000,1.3102454,91.86717,65.0,18.510641,103.0
20220129T1100,2.7002454,84.005905,82.0,7.6595736,166.0
20220129T1200,4.0702453,76.22923,81.0,8.297872,219.0
20220129T1300,4.9702454,72.450516,90.0,2.5531912,180.0
20220129T1400,5.8402452,71.428856,92.0,1.2765956,220.0
20220129T1500,6.4302454,71.345665,94.0,0.0,186.0
20220129T1600,6.290245,73.08603,90.0,2.5531912,88.0
20220129T1700,5.900245,76.67247,99.0,0.0,27.0
20220129T1800,5.5802455,81.026375,98.0,0.0,2.0
20220129T1900,5.540245,84.14509,98.0,0.0,0.0
20220129T2000,5.630245,84.33681,100.0,0.0,0.0
20220129T2100,5.8402452,84.30412,99.0,0.0,0.0
20220129T2200,6.0102453,83.61088,100.0,0.0,0.0
20220129T2300,5.7202454,85.55582,100.0,0.0,0.0
20220130T0000,5.8102455,85.50606,100.0,0.0,0.0
20220130T0100,5.6402454,86.76931,100.0,0.0,0.0
20220130T0200,5.790245,86.724815,100.0,0.0,0.0
20220130T0300,5.6802454,88.951065,98.0,0.0,0.0
20220130T0400,5.650245,90.15039,97.0,0.0,0.0
20220130T0500,5.630245,90.02137,97.0,0.0,0.0
20220130T0600,5.5602455,91.037994,98.0,0.0,0.0
20220130T0700,5.500245,91.41945,99.0,0.0,0.0
20220130T0800,5.3002453,91.791855,98.0,0.0,0.0
20220130T0900,5.3902454,91.92852,100.0,0.0,6.0
20220130T1000,6.020245,89.36123,99.0,0.0,30.0
20220130T1100,6.940245,86.00383,77.0,10.851063,89.0
20220130T1200,7.880245,80.51638,87.0,4.468085,136.0
20220130T1300,8.400246,74.33548,73.0,13.404254,147.0
20220130T1400,8.910245,66.98169,66.0,17.872341,201.0
20220130T1500,8.660245,67.69294,68.0,16.595745,166.0
20220130T1600,8.5602455,65.85819,54.0,25.531916,135.0
20220130T1700,7.360245,69.06873,50.0,28.085108,61.0
20220130T1800,7.0502453,71.47434,51.0,13.4260645,4.0
20220130T1900,5.790245,77.87341,48.0,0.0,0.0
20220130T2000,4.5402455,81.92319,65.0,0.0,0.0
20220130T2100,2.7902455,87.25627,65.0,0.0,0.0
20220130T2200,0.5702454,92.68554,50.0,0.0,0.0
20220130T2300,1.1202455,90.25142,42.0,0.0,0.0
20220131T0000,1.1302454,90.31855,35.0,0.0,0.0
20220131T0100,1.1302454,89.46179,23.0,0.0,0.0
20220131T0200,1.7102454,87.899666,31.0,0.0,0.0
20220131T0300,1.9302454,85.70246,32.0,0.0,0.0
20220131T0400,3.9002452,81.70941,50.0,0.0,0.0
20220131T0500,5.0702453,81.648994,53.0,0.0,0.0
20220131T0600,5.3402452,82.51167,77.0,0.0,0.0
20220131T0700,5.380245,81.81206,88.0,0.0,0.0
20220131T0800,5.2802453,82.79876,92.0,0.072695024,0.0
20220131T0900,4.7002454,86.290825,100.0,0.0,12.0
20220131T1000,4.4302454,89.20871,95.0,0.0,30.0
20220131T1100,5.0902452,88.51485,88.0,3.8297868,72.0
20220131T1200,5.1802454,88.27278,67.0,17.234043,116.0
20220131T1300,5.5802455,86.76252,50.0,28.085108,123.0
20220131T1400,5.5502453,81.95411,42.0,33.19149,175.0
20220131T1500,5.7002454,78.86994,31.0,40.212765,189.0
20220131T1600,5.630245,74.49975,30.0,40.851067,149.0
20220131T1700,5.1402454,75.43656,24.0,44.68085,67.0
20220131T1800,4.5302453,76.702896,64.0,9.872341,5.0
20220131T1900,4.4402456,73.72909,89.0,0.0,0.0
20220131T2000,4.2202454,72.93424,83.0,0.0,0.0
20220131T2100,3.7302456,76.16625,77.0,0.0,0.0
20220131T2200,3.2402453,79.43554,80.0,0.0,0.0
20220131T2300,3.1902456,80.30256,95.0,0.0,0.0
20220201T0000,3.0802455,81.34725,94.0,0.0,0.0
20220201T0100,3.1302452,81.11788,85.0,0.0,0.0
20220201T0200,3.2402453,79.55172,74.0,0.0,0.0
20220201T0300,3.2702456,78.344444,83.0,0.0,0.0
20220201T0400,3.1302452,79.417206,97.0,0.0,0.0
20220201T0500,3.1002455,79.644936,90.0,0.0,0.0
20220201T0600,2.8902454,80.84357,99.0,0.0,0.0
20220201T0700,2.6802454,80.81032,100.0,0.0,0.0
20220201T0800,2.6202455,80.151505,98.0,0.0,0.0
20220201T0900,2.7602453,79.41358,85.0,5.7446804,16.0
20220201T1000,2.9802456,78.06462,77.0,10.851063,70.0
20220201T1100,3.2402453,74.14127,92.0,1.2765956,187.0
20220201T1200,3.3302455,72.323494,98.0,0.0,82.0
20220201T1300,3.4202452,73.09282,98.0,0.0,110.0
20220201T1400,3.7602453,70.36186,97.0,0.0,143.0
20220201T1500,3.7802453,70.73052,96.0,0.0,75.0
20220201T1600,3.7602453,73.80964,99.0,0.0,56.0
20220201T1700,3.7902455,76.848305,95.0,0.0,20.0
20220201T1800,3.2102456,87.43051,98.0,0.0,1.0
20220201T1900,3.0402455,92.14044,93.0,0.0,0.0
20220201T2000,3.3402452,92.230034,93.0,0.0,0.0
20220201T2100,3.8702455,92.07307,99.0,0.0,0.0
20220201T2200,4.2002454,92.955376,100.0,0.0,0.0
20220201T2300,4.5002456,93.57235,100.0,0.0,0.0
20220202T0000,4.9702454,93.60277,100.0,0.0,0.0
20220202T0100,5.3202453,93.9556,100.0,0.0,0.0
20220202T0200,5.650245,94.37252,99.0,0.0,0.0
20220202T0300,6.0802455,94.72778,96.0,0.0,0.0
20220202T0400,6.3202453,95.13823,97.0,0.0,0.0
20220202T0500,6.7802453,93.781,95.0,0.0,0.0
20220202T0600,7.0902452,93.2148,100.0,0.0,0.0
20220202T0700,7.2602453,93.54967,100.0,0.0,0.0
20220202T0800,7.460245,92.851364,98.0,0.0,0.0
20220202T0900,7.770245,91.912796,94.0,0.0,9.0
20220202T1000,8.150246,90.428314,97.0,0.0,23.0
20220202T1100,8.490246,88.970055,91.0,1.9148934,42.0
20220202T1200,8.5602455,89.22266,99.0,0.0,36.0
20220202T1300,8.740245,90.228096,99.0,0.0,30.0
20220202T1400,8.880245,90.42611,98.0,0.0,29.0
20220202T1500,9.0602455,90.37873,99.0,0.0,24.0
20220202T1600,9.100245,91.066635,100.0,0.0,15.0
20220202T1700,9.080245,91.440506,100.0,0.0,9.0
20220202T1800,8.790245,93.128845,100.0,0.0,1.0
20220202T1900,8.590245,94.20907,100.0,0.0,0.0
20220202T2000,8.320246,95.30062,100.0,0.0,0.0
20220202T2100,8.120246,96.01434,99.0,0.0,0.0
20220202T2200,7.9902453,96.33957,98.0,0.0,0.0
20220202T2300,7.7002454,97.328285,93.0,0.0,0.0
20220203T0000,7.420245,97.3866,98.0,0.0,0.0
20220203T0100,7.3402452,97.45132,98.0,0.0,0.0
20220203T0200,7.1002455,97.040405,100.0,0.0,0.0
20220203T0300,6.900245,96.76491,100.0,0.0,0.0
20220203T0400,6.520245,96.75077,100.0,0.0,0.0
20220203T0500,6.5302453,96.68391,98.0,0.0,0.0
20220203T0600,6.3202453,96.67589,91.0,0.0,0.0
20220203T0700,6.020245,97.61318,98.0,0.0,0.0
20220203T0800,5.8302455,98.222435,94.0,0.0,0.0
20220203T0900,5.980245,97.54385,97.0,0.0,22.0
20220203T1000,6.210245,95.59875,97.0,0.0,100.0
20220203T1100,6.670245,91.89585,100.0,0.0,189.0
20220203T1200,6.9702454,90.834785,47.0,30.0,237.0
20220203T1300,7.4502454,89.306656,36.0,37.02128,224.0
20220203T1400,8.330246,85.924164,30.000002,40.851063,314.0
20220203T1500,8.700245,83.43933,29.7,41.042553,225.0
20220203T1600,8.710245,85.01954,31.0,40.212765,150.0
20220203T1700,7.380245,89.549446,68.0,16.595745,56.0
20220203T1800,6.8502455,90.76152,93.0,0.37890065,5.0
20220203T1900,6.4702454,91.816635,86.0,0.0,0.0
20220203T2000,5.980245,92.81646,29.400002,0.0,0.0
20220203T2100,5.4502454,91.86826,28.2,0.0,0.0
20220203T2200,5.1602454,91.45687,12.900001,0.0,0.0
20220203T2300,4.4902453,92.77777,10.0,0.0,0.0
20220204T0000,3.7202454,93.587685,8.0,0.0,0.0
20220204T0100,3.9602456,94.340004,30.0,0.0,0.0
20220204T0200,4.4402456,95.44501,72.0,0.0,0.0
20220204T0300,5.4502454,95.29436,90.0,0.0,0.0
20220204T0400,5.6602454,95.50563,98.0,0.0,0.0
20220204T0500,5.440245,93.566826,99.0,0.0,0.0
20220204T0600,5.420245,91.99572,99.0,0.0,0.0
20220204T0700,5.520245,90.713844,96.0,0.0,0.0
20220204T0800,5.360245,90.31605,97.0,0.0,0.0
20220204T0900,4.980245,88.88217,97.0,0.0,19.0
20220204T1000,4.980245,88.12654,98.0,0.0,73.0
20220204T1100,5.7802453,87.5877,97.0,0.0,153.0
20220204T1200,6.230245,85.920586,99.0,0.0,194.0
20220204T1300,6.880245,83.72671,98.0,0.0,211.0
20220204T1400,7.0502453,82.11222,93.0,0.6382978,188.0
20220204T1500,7.270245,79.80088,96.0,0.0,132.0
20220204T1600,7.520245,75.65956,76.0,11.489361,109.0
20220204T1700,7.6002455,73.815605,87.0,4.468085,55.0
20220204T1800,7.860245,73.186615,98.0,0.0,4.0
20220204T1900,8.000245,74.1548,95.0,0.0,0.0
20220204T2000,7.9902453,75.79833,84.0,0.0,0.0
20220204T2100,7.980245,77.63829,99.0,0.0,0.0
20220204T2200,8.010245,79.133675,92.0,0.0,0.0
