2theta/Degree,Intensity_GFO(Ga/Fe=1),Normalised_XRD_different ratio,Ga/Fe=1,Normalised_XRD_different ratio,Ga/Fe=0.5
64.65324,981.21297,64.65324,0.00714,64.65324,0.05166
64.67292,1048.50094,64.67292,0.00763,64.67292,0.04977
64.6926,1049.73097,64.6926,0.00764,64.6926,0.04989
64.71228,953.36239,64.71228,0.00694,64.71228,0.04749
64.73196,798.18462,64.73196,0.00581,64.73196,0.05114
64.75164,637.30556,64.75164,0.00464,64.75164,0.04816
64.77132,501.00957,64.77132,0.00365,64.77132,0.05214
64.791,399.07235,64.791,0.0029,64.791,0.05121
64.81067,328.78188,64.81067,0.00239,64.81068,0.05245
64.83035,281.63602,64.83035,0.00205,64.83036,0.04824
64.85003,248.2536,64.85003,0.00181,64.85004,0.05031
64.86971,220.0026,64.86971,0.0016,64.86972,0.04747
64.88939,194.57842,64.88939,0.00142,64.8894,0.04997
64.90907,171.88361,64.90907,0.00125,64.90908,0.04809
64.92875,152.49874,64.92875,0.00111,64.92876,0.04633
64.94843,137.1954,64.94843,9.99E-04,64.94843,0.0494
64.96811,126.98718,64.96811,9.24E-04,64.96811,0.04966
64.98779,121.18947,64.98779,8.82E-04,64.98779,0.04729
65.00747,116.19256,65.00747,8.46E-04,65.00747,0.05361
65.02715,111.05223,65.02715,8.08E-04,65.02715,0.051
65.04683,104.27331,65.04683,7.59E-04,65.04683,0.04861
65.06651,96.45056,65.06651,7.02E-04,65.06651,0.04775
65.08619,88.60461,65.08619,6.45E-04,65.08619,0.05264
65.10587,81.61823,65.10587,5.94E-04,65.10587,0.05312
65.12555,77.58099,65.12555,5.65E-04,65.12555,0.0469
65.14523,77.15869,65.14523,5.62E-04,65.14523,0.04514
65.16491,79.2628,65.16491,5.77E-04,65.16491,0.04974
65.18459,81.77014,65.18459,5.95E-04,65.18459,0.04693
65.20427,83.99992,65.20427,6.11E-04,65.20427,0.05289
65.22395,85.40035,65.22395,6.22E-04,65.22395,0.04512
65.24363,85.97916,65.24363,6.26E-04,65.24363,0.05315
65.26331,88.4512,65.26331,6.44E-04,65.26331,0.05075
65.28299,91.87131,65.28299,6.69E-04,65.28299,0.04827
65.30267,96.54047,65.30267,7.03E-04,65.30267,0.04742
65.32235,102.71216,65.32235,7.48E-04,65.32235,0.05013
65.34203,109.98125,65.34203,8.01E-04,65.34203,0.04891
65.36171,118.28357,65.36171,8.61E-04,65.36171,0.0498
65.38139,127.61717,65.38139,9.29E-04,65.38139,0.05166
65.40107,138.06629,65.40107,0.001,65.40107,0.05077
65.42075,149.97912,65.42075,0.00109,65.42075,0.05277
65.44043,165.25055,65.44043,0.0012,65.44043,0.05101
65.4601,184.36692,65.4601,0.00134,65.46011,0.05411
65.47978,208.31698,65.47978,0.00152,65.47979,0.05401
65.49946,239.31734,65.49946,0.00174,65.49947,0.05713
65.51914,281.77714,65.51914,0.00205,65.51915,0.06263
65.53882,344.17276,65.53882,0.00251,65.53883,0.06609
65.5585,440.49523,65.5585,0.00321,65.55851,0.05596
65.57818,589.96083,65.57818,0.00429,65.57819,0.05445
65.59786,813.95011,65.59786,0.00592,65.59786,0.05246
65.61754,1128.45898,65.61754,0.00821,65.61754,0.05416
65.63722,1530.55765,65.63722,0.01114,65.63722,0.05201
65.6569,1967.67877,65.6569,0.01432,65.6569,0.05052
65.67658,2295.35809,65.67658,0.01671,65.67658,0.0518
65.69626,2335.7214,65.69626,0.017,65.69626,0.05679
65.71594,2082.77858,65.71594,0.01516,65.71594,0.05943
65.73562,1706.75774,65.73562,0.01242,65.73562,0.05787
65.7553,1366.18929,65.7553,0.00994,65.7553,0.0578
65.77498,1143.03759,65.77498,0.00832,65.77498,0.05059
65.79466,1061.38847,65.79466,0.00773,65.79466,0.05219
65.81434,1108.32681,65.81434,0.00807,65.81434,0.05362
65.83402,1242.77308,65.83402,0.00905,65.83402,0.0529
65.8537,1386.6368,65.8537,0.01009,65.8537,0.05694
65.87338,1433.16663,65.87338,0.01043,65.87338,0.05663
65.89306,1334.11153,65.89306,0.00971,65.89306,0.05919
65.91274,1148.13818,65.91274,0.00836,65.91274,0.06505
65.93242,957.33168,65.93242,0.00697,65.93242,0.07384
65.9521,809.86501,65.9521,0.00589,65.9521,0.07923
65.97178,723.28334,65.97178,0.00526,65.97178,0.0721
65.99146,698.85986,65.99146,0.00509,65.99146,0.06668
66.01114,736.32605,66.01114,0.00536,66.01114,0.06124
66.03082,849.72336,66.03082,0.00619,66.03082,0.05821
66.0505,1080.53439,66.0505,0.00787,66.0505,0.05857
66.07018,1497.24984,66.07018,0.0109,66.07018,0.06069
66.08986,2169.14426,66.08986,0.01579,66.08986,0.06258
66.10953,3101.88356,66.10953,0.02258,66.10954,0.06789
66.12921,4074.04561,66.12921,0.02965,66.12922,0.0693
66.14889,4480.09136,66.14889,0.03261,66.1489,0.07263
66.16857,3999.05351,66.16857,0.02911,66.16858,0.07534
66.18825,3146.56595,66.18825,0.0229,66.18826,0.08115
66.20793,2447.19906,66.20793,0.01781,66.20794,0.08802
66.22761,2106.10596,66.22761,0.01533,66.22762,0.10827
66.24729,2156.03244,66.24729,0.01569,66.24729,0.12856
66.26697,2594.40416,66.26697,0.01888,66.26697,0.13424
66.28665,3444.71651,66.28665,0.02507,66.28665,0.12518
66.30633,4714.60234,66.30633,0.03432,66.30633,0.1088
66.32601,6257.06454,66.32601,0.04554,66.32601,0.09385
66.34569,7839.07207,66.34569,0.05706,66.34569,0.07898
66.36537,9492.58947,66.36537,0.0691,66.36537,0.07458
66.38505,11118.67185,66.38505,0.08093,66.38505,0.07867
66.40473,12008.43974,66.40473,0.08741,66.40473,0.07901
66.42441,11446.71242,66.42441,0.08332,66.42441,0.0861
66.44409,9711.20979,66.44409,0.07069,66.44409,0.09336
66.46377,7677.79443,66.46377,0.05589,66.46377,0.09019
66.48345,6000.76779,66.48345,0.04368,66.48345,0.07792
66.50313,4979.94006,66.50313,0.03625,66.50313,0.07714
66.52281,4669.55839,66.52281,0.03399,66.52281,0.06353
66.54249,4965.71485,66.54249,0.03614,66.54249,0.06518
66.56217,5628.8706,66.56217,0.04097,66.56217,0.05615
66.58185,6228.64672,66.58185,0.04534,66.58185,0.05721
66.60153,6240.94647,66.60153,0.04543,66.60153,0.0578
66.62121,5520.58041,66.62121,0.04018,66.62121,0.05669
66.64089,4414.87953,66.64089,0.03214,66.64089,0.06105
66.66057,3309.07121,66.66057,0.02409,66.66057,0.05896
66.68025,2406.18252,66.68025,0.01751,66.68025,0.06098
66.69993,1762.05276,66.69993,0.01283,66.69993,0.05976
66.71961,1349.68268,66.71961,0.00982,66.71961,0.06601
66.73929,1112.16709,66.73929,0.0081,66.73929,0.06808
66.75897,998.93314,66.75897,0.00727,66.75897,0.0643
66.77864,981.20269,66.77864,0.00714,66.77865,0.05974
66.79832,1051.26041,66.79832,0.00765,66.79833,0.05915
66.818,1213.61535,66.818,0.00883,66.81801,0.05592
66.83768,1473.18401,66.83768,0.01072,66.83769,0.05514
66.85736,1819.99934,66.85736,0.01325,66.85737,0.05405
66.87704,2196.45613,66.87704,0.01599,66.87705,0.06038
66.89672,2466.04032,66.89672,0.01795,66.89673,0.0593
66.9164,2481.18676,66.9164,0.01806,66.9164,0.06304
66.93608,2256.72657,66.93608,0.01643,66.93608,0.05731
66.95576,1951.49502,66.95576,0.0142,66.95576,0.05886
66.97544,1707.81658,66.97544,0.01243,66.97544,0.05778
66.99512,1599.21707,66.99512,0.01164,66.99512,0.05542
67.0148,1637.41096,67.0148,0.01192,67.0148,0.05173
67.03448,1778.93641,67.03448,0.01295,67.03448,0.04752
67.05416,1933.87543,67.05416,0.01408,67.05416,0.05194
67.07384,2004.87365,67.07384,0.01459,67.07384,0.05153
67.09352,1929.03951,67.09352,0.01404,67.09352,0.05176
67.1132,1705.77408,67.1132,0.01242,67.1132,0.05494
67.13288,1412.25264,67.13288,0.01028,67.13288,0.05395
67.15256,1139.1701,67.15256,0.00829,67.15256,0.05583
67.17224,936.85226,67.17224,0.00682,67.17224,0.05349
67.19192,815.79778,67.19192,0.00594,67.19192,0.0529
67.2116,758.69795,67.2116,0.00552,67.2116,0.05069
67.23128,727.78448,67.23128,0.0053,67.23128,0.05645
67.25096,682.1355,67.25096,0.00497,67.25096,0.05065
67.27064,608.41875,67.27064,0.00443,67.27064,0.04798
67.29032,523.32595,67.29032,0.00381,67.29032,0.05354
67.31,446.876,67.31,0.00325,67.31,0.04807
67.32968,390.05866,67.32968,0.00284,67.32968,0.05033
67.34936,355.50191,67.34936,0.00259,67.34936,0.04352
67.36904,338.36527,67.36904,0.00246,67.36904,0.05199
67.38872,327.81012,67.38872,0.00239,67.38872,0.05308
67.4084,312.58351,67.4084,0.00228,67.4084,0.05436
67.42807,290.37426,67.42807,0.00211,67.42808,0.05135
67.44775,266.90544,67.44775,0.00194,67.44776,0.05131
67.46743,247.8842,67.46743,0.0018,67.46744,0.05095
67.48711,236.26404,67.48711,0.00172,67.48712,0.04915
67.50679,232.8607,67.50679,0.00169,67.5068,0.05124
67.52647,237.23666,67.52647,0.00173,67.52648,0.05308
67.54615,248.18789,67.54615,0.00181,67.54616,0.04778
67.56583,263.55936,67.56583,0.00192,67.56583,0.0549
67.58551,280.40219,67.58551,0.00204,67.58551,0.05242
67.60519,297.14237,67.60519,0.00216,67.60519,0.05082
67.62487,319.68609,67.62487,0.00233,67.62487,0.05178
67.64455,357.12951,67.64455,0.0026,67.64455,0.05086
67.66423,416.74205,67.66423,0.00303,67.66423,0.04985
67.68391,501.31555,67.68391,0.00365,67.68391,0.05465
67.70359,605.04456,67.70359,0.0044,67.70359,0.05297
67.72327,704.71968,67.72327,0.00513,67.72327,0.04946
67.74295,758.12612,67.74295,0.00552,67.74295,0.05397
67.76263,740.16895,67.76263,0.00539,67.76263,0.05243
67.78231,672.29586,67.78231,0.00489,67.78231,0.05002
67.80199,594.4781,67.80199,0.00433,67.80199,0.05144
67.82167,535.58222,67.82167,0.0039,67.82167,0.05434
67.84135,509.48191,67.84135,0.00371,67.84135,0.05132
67.86103,519.58231,67.86103,0.00378,67.86103,0.05015
67.88071,562.38773,67.88071,0.00409,67.88071,0.0569
67.90039,628.44822,67.90039,0.00457,67.90039,0.05739
67.92007,699.87929,67.92007,0.00509,67.92007,0.06325
67.93975,754.79349,67.93975,0.00549,67.93975,0.06472
67.95943,788.19167,67.95943,0.00574,67.95943,0.06932
67.97911,818.15393,67.97911,0.00596,67.97911,0.08239
67.99879,868.93413,67.99879,0.00632,67.99879,0.09967
68.01847,963.26645,68.01847,0.00701,68.01847,0.11758
68.03815,1128.32579,68.03815,0.00821,68.03815,0.12684
68.05783,1404.83533,68.05783,0.01023,68.05783,0.12476
68.0775,1853.32169,68.0775,0.01349,68.07751,0.11235
68.09718,2551.68709,68.09718,0.01857,68.09719,0.08962
68.11686,3579.80387,68.11686,0.02606,68.11687,0.0766
68.13654,4990.14977,68.13654,0.03632,68.13655,0.07399
68.15622,6754.01479,68.15622,0.04916,68.15623,0.06467
68.1759,8648.21863,68.1759,0.06295,68.17591,0.07146
68.19558,10109.18925,68.19558,0.07358,68.19559,0.07489
68.21526,10422.74507,68.21526,0.07587,68.21527,0.09099
68.23494,9459.57503,68.23494,0.06886,68.23494,0.08956
68.25462,7828.41578,68.25462,0.05698,68.25462,0.08912
68.2743,6208.34199,68.2743,0.04519,68.2743,0.07885
68.29398,5003.54009,68.29398,0.03642,68.29398,0.06999
68.31366,4374.4527,68.31366,0.03184,68.31366,0.06268
68.33334,4316.3648,68.33334,0.03142,68.33334,0.06023
68.35302,4708.24168,68.35302,0.03427,68.35302,0.0571
68.3727,5308.53647,68.3727,0.03864,68.3727,0.05199
68.39238,5728.69967,68.39238,0.0417,68.39238,0.05295
68.41206,5601.7014,68.41206,0.04077,68.41206,0.0545
68.43174,4929.93458,68.43174,0.03588,68.43174,0.05199
68.45142,4027.06483,68.45142,0.02931,68.45142,0.05405
68.4711,3179.43695,68.4711,0.02314,68.4711,0.04853
68.49078,2522.47213,68.49078,0.01836,68.49078,0.04873
68.51046,2055.1854,68.51046,0.01496,68.51046,0.05271
68.53014,1688.72853,68.53014,0.01229,68.53014,0.05183
68.54982,1357.1673,68.54982,0.00988,68.54982,0.05036
68.5695,1068.09865,68.5695,0.00777,68.5695,0.05348
68.58918,842.32839,68.58918,0.00613,68.58918,0.05317
68.60886,685.21529,68.60886,0.00499,68.60886,0.05005
68.62854,591.24777,68.62854,0.0043,68.62854,0.05033
68.64822,549.73933,68.64822,0.004,68.64822,0.04716
68.6679,548.08805,68.6679,0.00399,68.6679,0.0502
68.68758,569.59542,68.68758,0.00415,68.68758,0.04713
68.70726,585.28471,68.70726,0.00426,68.70726,0.0491
68.72693,560.12283,68.72693,0.00408,68.72694,0.04987
68.74661,490.19723,68.74661,0.00357,68.74662,0.04945
68.76629,403.59513,68.76629,0.00294,68.7663,0.05258
68.78597,324.44858,68.78597,0.00236,68.78598,0.04785
68.80565,262.70834,68.80565,0.00191,68.80566,0.04943
68.82533,218.83156,68.82533,0.00159,68.82534,0.05132
68.84501,188.80241,68.84501,0.00137,68.84502,0.04613
68.86469,167.86747,68.86469,0.00122,68.8647,0.0524
68.88437,152.41171,68.88437,0.00111,68.88437,0.04522
68.90405,140.24123,68.90405,0.00102,68.90405,0.04721
68.92373,130.16752,68.92373,9.47E-04,68.92373,0.04853
68.94341,121.56688,68.94341,8.85E-04,68.94341,0.05007
68.96309,114.09572,68.96309,8.30E-04,68.96309,0.04907
68.98277,107.48746,68.98277,7.82E-04,68.98277,0.04683
69.00245,101.59491,69.00245,7.39E-04,69.00245,0.04909
69.02213,96.3519,69.02213,7.01E-04,69.02213,0.04894
69.04181,91.71885,69.04181,6.68E-04,69.04181,0.04852
69.06149,87.67594,69.06149,6.38E-04,69.06149,0.04879
69.08117,84.21997,69.08117,6.13E-04,69.08117,0.05011
69.10085,81.35893,69.10085,5.92E-04,69.10085,0.05
69.12053,79.03249,69.12053,5.75E-04,69.12053,0.04755
69.14021,77.23463,69.14021,5.62E-04,69.14021,0.04786
69.15989,76.02829,69.15989,5.53E-04,69.15989,0.04852
69.17957,75.52825,69.17957,5.50E-04,69.17957,0.05121
69.19925,76.01162,69.19925,5.53E-04,69.19925,0.0514
69.21893,77.98922,69.21893,5.68E-04,69.21893,0.04966
69.23861,82.21629,69.23861,5.98E-04,69.23861,0.04827
69.25829,89.62505,69.25829,6.52E-04,69.25829,0.05445
69.27797,101.12093,69.27797,7.36E-04,69.27797,0.04915
69.29765,117.22257,69.29765,8.53E-04,69.29765,0.0531
69.31733,137.35815,69.31733,1.00E-03,69.31733,0.05527
69.33701,158.58478,69.33701,0.00115,69.33701,0.04904
69.35669,174.47672,69.35669,0.00127,69.35669,0.04951
69.37637,178.92226,69.37637,0.0013,69.37637,0.05393
69.39604,174.05024,69.39604,0.00127,69.39605,0.0506
69.41572,169.14582,69.41572,0.00123,69.41573,0.04998
69.4354,173.61556,69.4354,0.00126,69.43541,0.05331
69.45508,193.92633,69.45508,0.00141,69.45509,0.04824
69.47476,233.16955,69.47476,0.0017,69.47477,0.04945
69.49444,292.23059,69.49444,0.00213,69.49445,0.04974
69.51412,365.52193,69.51412,0.00266,69.51413,0.04734
69.5338,434.75617,69.5338,0.00316,69.5338,0.04863
69.55348,468.92418,69.55348,0.00341,69.55348,0.05211
69.57316,450.7276,69.57316,0.00328,69.57316,0.04648
69.59284,398.38488,69.59284,0.0029,69.59284,0.04912
69.61252,341.62068,69.61252,0.00249,69.61252,0.05131
69.6322,299.49879,69.6322,0.00218,69.6322,0.05209
69.65188,275.6245,69.65188,0.00201,69.65188,0.05121
69.67156,263.0138,69.67156,0.00191,69.67156,0.05431
69.69124,256.74491,69.69124,0.00187,69.69124,0.04894
69.71092,256.89055,69.71092,0.00187,69.71092,0.0498
69.7306,259.31542,69.7306,0.00189,69.7306,0.04855
69.75028,252.12277,69.75028,0.00184,69.75028,0.05176
69.76996,227.86566,69.76996,0.00166,69.76996,0.04904
69.78964,193.59802,69.78964,0.00141,69.78964,0.04997
69.80932,160.36587,69.80932,0.00117,69.80932,0.05263
69.829,134.32368,69.829,9.78E-04,69.829,0.04589
69.84868,115.17006,69.84868,8.38E-04,69.84868,0.04633
69.86836,98.45238,69.86836,7.17E-04,69.86836,0.05157
69.88804,81.13883,69.88804,5.91E-04,69.88804,0.0515
69.90772,64.19994,69.90772,4.67E-04,69.90772,0.05124
69.9274,49.52887,69.9274,3.61E-04,69.9274,0.05188
69.94708,37.96345,69.94708,2.76E-04,69.94708,0.05315
69.96676,29.48333,69.96676,2.15E-04,69.96676,0.05228
69.98644,23.56477,69.98644,1.72E-04,69.98644,0.05294
70.00612,19.49992,70.00612,1.42E-04,70.00612,0.04967
